date,op_count,ip_count,total_footfall,aqi,temperature,humidity,rainfall,is_holiday,is_weekend,is_monday,is_tuesday,is_school_reopening,day_of_week,month,week_of_year,doctors_available,scheduled_followups,active_ip_patients,dow_sin,dow_cos,month_sin,month_cos,week_sin,week_cos,op_lag_7,op_lag_14,op_roll7,op_roll14
2024-04-19,94,18,112,77.8,30.6,61.0,0.2,0,0,0,0,0,4,4,16,25,31,64,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,87.0,102.0,99.57142857142857,103.92857142857143
2024-04-20,115,18,133,68.5,31.1,58.0,0.0,0,1,0,0,0,5,4,16,25,30,84,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,113.0,119.0,100.57142857142857,103.35714285714286
2024-04-21,107,20,127,70.8,31.8,53.7,0.0,0,1,0,0,0,6,4,16,25,26,77,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,64.0,107.0,100.85714285714286,103.07142857142857
2024-04-22,122,18,140,73.3,31.6,55.0,0.0,0,0,1,0,0,0,4,17,23,31,64,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,126.0,123.0,107.0,103.07142857142857
2024-04-23,115,21,136,76.4,32.0,51.7,0.0,0,0,0,1,0,1,4,17,25,28,100,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,112.0,120.0,106.42857142857143,103.0
2024-04-24,109,18,127,70.7,32.0,47.8,0.0,0,0,0,0,0,2,4,17,24,31,70,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,90.0,95.0,106.85714285714286,102.64285714285714
2024-04-25,95,15,110,68.5,32.2,44.3,0.0,0,0,0,0,0,3,4,17,24,30,69,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,105.0,92.0,109.57142857142857,103.64285714285714
2024-04-26,114,19,133,73.9,32.3,47.1,0.0,0,0,0,0,0,4,4,17,24,30,83,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,94.0,87.0,108.14285714285714,103.85714285714286
2024-04-27,108,19,127,71.6,32.3,48.0,0.0,0,1,0,0,0,5,4,17,23,31,93,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,115.0,113.0,111.0,105.78571428571429
2024-04-28,112,19,131,70.7,32.5,45.5,0.0,0,1,0,0,0,6,4,17,24,28,67,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,107.0,64.0,110.0,105.42857142857143
2024-04-29,125,21,146,76.8,33.2,43.7,0.0,0,0,1,0,0,0,4,18,23,31,104,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8229838658936565,-0.5680647467311557,122.0,126.0,110.71428571428571,108.85714285714286
2024-04-30,115,19,134,85.8,32.0,54.8,0.0,0,0,0,1,0,1,4,18,24,35,76,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.8229838658936565,-0.5680647467311557,115.0,112.0,111.14285714285714,108.78571428571429
2024-05-01,57,11,68,73.4,31.2,61.9,0.0,1,0,0,0,0,2,5,18,20,32,49,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,109.0,90.0,111.14285714285714,109.0
2024-05-02,86,14,100,73.2,32.6,58.0,0.0,0,0,0,0,0,3,5,18,24,27,55,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,95.0,105.0,103.71428571428571,106.64285714285714
2024-05-03,100,19,119,72.2,32.1,61.5,0.0,0,0,0,0,0,4,5,18,25,29,80,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,114.0,94.0,102.42857142857143,105.28571428571429
2024-05-04,113,22,135,75.0,31.0,66.0,2.4,0,1,0,0,0,5,5,18,23,31,83,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,108.0,115.0,100.42857142857143,105.71428571428571
2024-05-05,124,23,147,77.1,30.7,61.0,9.0,0,1,0,0,0,6,5,18,25,32,98,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,112.0,107.0,101.14285714285714,105.57142857142857
2024-05-06,130,26,156,58.2,30.7,56.2,0.9,0,0,1,0,0,0,5,19,23,26,101,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,125.0,122.0,102.85714285714286,106.78571428571429
2024-05-07,108,19,127,59.2,31.2,55.7,0.0,0,0,0,1,0,1,5,19,23,28,68,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,115.0,115.0,103.57142857142857,107.35714285714286
2024-05-08,90,14,104,76.8,31.2,55.8,0.1,0,0,0,0,0,2,5,19,24,31,55,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,57.0,109.0,102.57142857142857,106.85714285714286
2024-05-09,99,15,114,96.6,29.6,65.7,1.1,0,0,0,0,0,3,5,19,23,28,72,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,86.0,95.0,107.28571428571429,105.5
2024-05-10,76,13,89,84.6,29.0,67.7,12.0,0,0,0,0,0,4,5,19,24,31,62,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,100.0,114.0,109.14285714285714,105.78571428571429
2024-05-11,87,15,102,73.0,28.8,70.2,11.6,0,1,0,0,0,5,5,19,25,31,58,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,113.0,108.0,105.71428571428571,103.07142857142857
2024-05-12,99,17,116,70.4,27.9,77.0,11.8,0,1,0,0,0,6,5,19,23,31,61,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,124.0,112.0,102.0,101.57142857142857
2024-05-13,122,18,140,62.3,28.3,73.8,3.5,0,0,1,0,0,0,5,20,23,26,64,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,130.0,125.0,98.42857142857143,100.64285714285714
2024-05-14,113,20,133,61.3,26.5,78.6,19.6,0,0,0,1,0,1,5,20,25,28,70,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,108.0,115.0,97.28571428571429,100.42857142857143
2024-05-15,98,18,116,78.0,27.8,75.5,14.8,0,0,0,0,0,2,5,20,25,30,70,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,90.0,57.0,98.0,100.28571428571429
2024-05-16,96,17,113,78.0,26.9,71.0,6.6,0,0,0,0,0,3,5,20,23,32,80,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,99.0,86.0,99.14285714285714,103.21428571428571
2024-05-17,91,15,106,80.3,26.6,79.4,13.1,0,0,0,0,0,4,5,20,24,28,60,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,76.0,100.0,98.71428571428571,103.92857142857143
2024-05-18,112,19,131,71.8,26.8,81.5,1.6,0,1,0,0,0,5,5,20,25,25,87,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,87.0,113.0,100.85714285714286,103.28571428571429
2024-05-19,116,23,139,47.8,26.1,86.4,24.4,0,1,0,0,0,6,5,20,23,30,85,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,99.0,124.0,104.42857142857143,103.21428571428571
2024-05-20,112,18,130,36.5,24.5,93.7,6.1,0,0,1,0,0,0,5,21,23,31,63,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,122.0,130.0,106.85714285714286,102.64285714285714
2024-05-21,115,18,133,32.8,26.2,83.8,12.1,0,0,0,1,0,1,5,21,25,33,87,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,113.0,108.0,105.42857142857143,101.35714285714286
2024-05-22,89,14,103,56.2,25.3,91.9,24.2,0,0,0,0,0,2,5,21,23,31,63,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,98.0,90.0,105.71428571428571,101.85714285714286
2024-05-23,95,15,110,49.8,25.0,91.8,22.3,0,0,0,0,0,3,5,21,23,32,58,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,96.0,99.0,104.42857142857143,101.78571428571429
2024-05-24,86,16,102,49.2,24.8,92.7,38.9,0,0,0,0,0,4,5,21,25,31,74,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,91.0,76.0,104.28571428571429,101.5
2024-05-25,114,20,134,52.6,25.8,87.0,1.0,0,1,0,0,0,5,5,21,24,26,94,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,112.0,87.0,103.57142857142857,102.21428571428571
2024-05-26,110,17,127,54.6,26.6,84.8,3.3,0,1,0,0,0,6,5,21,24,32,77,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,116.0,99.0,103.85714285714286,104.14285714285714
2024-05-27,112,18,130,53.5,27.4,80.1,0.0,0,0,1,0,0,0,5,22,24,27,86,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,112.0,122.0,103.0,104.92857142857143
2024-05-28,114,20,134,51.8,26.3,83.2,0.0,0,0,0,1,0,1,5,22,24,31,81,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,115.0,113.0,103.0,104.21428571428571
2024-05-29,104,19,123,33.9,27.1,81.5,1.2,0,0,0,0,0,2,5,22,25,31,83,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,89.0,98.0,102.85714285714286,104.28571428571429
2024-05-30,89,17,106,32.0,27.4,82.6,0.2,0,0,0,0,0,3,5,22,24,32,65,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,95.0,96.0,105.0,104.71428571428571
2024-05-31,98,19,117,39.4,27.6,83.3,2.0,0,0,0,0,0,4,5,22,23,29,87,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,86.0,91.0,104.14285714285714,104.21428571428571
2024-06-01,155,28,183,52.4,27.5,83.4,6.3,0,1,0,0,1,5,6,22,24,31,123,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,114.0,112.0,105.85714285714286,104.71428571428571
2024-06-02,161,27,188,51.2,26.8,85.2,5.2,0,1,0,0,1,6,6,22,24,31,100,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,110.0,116.0,111.71428571428571,107.78571428571429
2024-06-03,142,28,170,40.8,26.8,82.5,2.2,0,0,1,0,1,0,6,23,23,32,130,0.0,1.0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,112.0,112.0,119.0,111.0
2024-06-04,167,27,194,44.1,27.2,81.0,2.4,0,0,0,1,1,1,6,23,23,35,113,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,114.0,115.0,123.28571428571429,113.14285714285714
2024-06-05,112,22,134,32.8,26.8,81.0,1.1,0,0,0,0,1,2,6,23,25,39,81,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,104.0,89.0,130.85714285714286,116.85714285714286
2024-06-06,113,22,135,25.0,26.0,83.7,15.6,0,0,0,0,1,3,6,23,24,42,109,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,89.0,95.0,132.0,118.5
2024-06-07,135,22,157,24.6,26.1,82.0,6.6,0,0,0,0,1,4,6,23,24,39,105,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,98.0,86.0,135.42857142857142,119.78571428571429
2024-06-08,134,21,155,20.8,25.3,83.6,10.8,0,1,0,0,1,5,6,23,23,44,92,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,155.0,114.0,140.71428571428572,123.28571428571429
2024-06-09,135,23,158,20.8,25.5,81.6,0.4,0,1,0,0,1,6,6,23,23,42,88,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,161.0,110.0,137.71428571428572,124.71428571428571
2024-06-10,163,25,188,23.2,25.8,80.5,0.9,0,0,1,0,1,0,6,24,25,36,119,0.0,1.0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,142.0,112.0,134.0,126.5
2024-06-11,157,25,182,26.5,26.1,79.6,0.2,0,0,0,1,1,1,6,24,23,41,120,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,167.0,114.0,137.0,130.14285714285714
2024-06-12,134,22,156,19.9,25.2,83.4,0.7,0,0,0,0,1,2,6,24,25,35,108,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,112.0,104.0,135.57142857142858,133.21428571428572
2024-06-13,136,24,160,22.8,26.2,80.0,1.0,0,0,0,0,1,3,6,24,24,40,100,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,113.0,89.0,138.71428571428572,135.35714285714286
2024-06-14,120,21,141,27.4,26.8,77.8,0.0,0,0,0,0,1,4,6,24,24,45,79,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,135.0,98.0,142.0,138.71428571428572
2024-06-15,117,19,136,41.9,27.2,73.6,0.2,0,1,0,0,0,5,6,24,24,35,93,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,134.0,155.0,139.85714285714286,140.28571428571428
2024-06-16,127,22,149,43.3,27.0,74.7,0.4,0,1,0,0,0,6,6,24,23,38,95,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,135.0,161.0,137.42857142857142,137.57142857142858
2024-06-17,110,21,131,33.1,27.0,75.9,1.3,0,0,1,0,0,0,6,25,24,41,78,0.0,1.0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,163.0,142.0,136.28571428571428,135.14285714285714
2024-06-18,127,19,146,24.5,26.3,77.8,4.9,0,0,0,1,0,1,6,25,24,35,89,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,157.0,167.0,128.71428571428572,132.85714285714286
2024-06-19,109,21,130,21.2,25.9,78.9,5.3,0,0,0,0,0,2,6,25,23,33,87,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,134.0,112.0,124.42857142857143,130.0
2024-06-20,109,22,131,22.0,25.1,80.1,0.1,0,0,0,0,0,3,6,25,25,33,79,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,136.0,113.0,120.85714285714286,129.78571428571428
2024-06-21,107,17,124,26.8,24.9,84.0,0.7,0,0,0,0,0,4,6,25,24,34,83,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,120.0,135.0,117.0,129.5
2024-06-22,116,20,136,21.5,25.8,80.1,6.5,0,1,0,0,0,5,6,25,24,34,88,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,117.0,134.0,115.14285714285714,127.5
2024-06-23,109,17,126,22.5,24.1,89.9,18.8,0,1,0,0,0,6,6,25,25,34,61,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,127.0,135.0,115.0,126.21428571428571
2024-06-24,128,23,151,20.1,23.3,93.8,12.9,0,0,1,0,0,0,6,26,25,30,113,0.0,1.0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,110.0,163.0,112.42857142857143,124.35714285714286
2024-06-25,141,24,165,18.2,23.5,92.1,7.8,0,0,0,1,0,1,6,26,23,33,102,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,127.0,157.0,115.0,121.85714285714286
2024-06-26,96,16,112,16.0,22.7,96.9,51.7,0,0,0,0,0,2,6,26,25,33,67,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,109.0,134.0,117.0,120.71428571428571
2024-06-27,103,19,122,17.1,23.1,94.5,10.0,0,0,0,0,0,3,6,26,25,34,67,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,109.0,136.0,115.14285714285714,118.0
2024-06-28,113,21,134,19.2,24.5,86.5,0.0,0,0,0,0,0,4,6,26,24,35,81,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,107.0,120.0,114.28571428571429,115.64285714285714
2024-06-29,127,21,148,22.8,25.3,84.8,0.0,0,1,0,0,0,5,6,26,23,30,95,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,116.0,117.0,115.14285714285714,115.14285714285714
2024-06-30,132,23,155,24.2,25.2,87.8,1.1,0,1,0,0,0,6,6,26,23,35,113,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,109.0,127.0,116.71428571428571,115.85714285714286
2024-07-01,139,25,164,21.3,24.8,86.2,1.0,0,0,1,0,0,0,7,27,25,33,102,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,128.0,110.0,120.0,116.21428571428571
2024-07-02,138,23,161,17.5,25.2,86.8,0.0,0,0,0,1,0,1,7,27,25,38,102,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,141.0,127.0,121.57142857142857,118.28571428571429
2024-07-03,111,21,132,23.6,25.4,85.2,4.0,0,0,0,0,0,2,7,27,25,33,89,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,96.0,109.0,121.14285714285714,119.07142857142857
2024-07-04,104,17,121,25.4,25.2,85.9,3.2,0,0,0,0,0,3,7,27,24,39,83,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,103.0,109.0,123.28571428571429,119.21428571428571
2024-07-05,116,22,138,30.3,25.4,83.8,5.1,0,0,0,0,0,4,7,27,23,37,93,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,113.0,107.0,123.42857142857143,118.85714285714286
2024-07-06,136,25,161,23.5,24.5,84.8,0.2,0,1,0,0,0,5,7,27,25,33,97,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,127.0,116.0,123.85714285714286,119.5
2024-07-07,125,20,145,23.8,25.1,83.8,1.1,0,1,0,0,0,6,7,27,23,38,75,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,132.0,109.0,125.14285714285714,120.92857142857143
2024-07-08,124,24,148,24.0,23.7,88.1,1.4,0,0,1,0,0,0,7,28,25,38,89,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,139.0,128.0,124.14285714285714,122.07142857142857
2024-07-09,126,21,147,20.5,24.7,83.8,2.5,0,0,0,1,0,1,7,28,23,39,78,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,138.0,141.0,122.0,121.78571428571429
2024-07-10,124,24,148,31.3,25.2,82.2,4.2,0,0,0,0,0,2,7,28,23,38,87,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,111.0,96.0,120.28571428571429,120.71428571428571
2024-07-11,104,17,121,32.9,25.5,81.8,0.6,0,0,0,0,0,3,7,28,23,38,62,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,104.0,103.0,122.14285714285714,122.71428571428571
2024-07-12,99,18,117,30.3,24.7,87.8,20.9,0,0,0,0,0,4,7,28,24,35,82,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,116.0,113.0,122.14285714285714,122.78571428571429
2024-07-13,122,24,146,18.6,24.5,86.7,1.1,0,1,0,0,0,5,7,28,23,34,110,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,136.0,127.0,119.71428571428571,121.78571428571429
2024-07-14,139,24,163,17.2,23.9,88.9,2.6,0,1,0,0,0,6,7,28,23,33,86,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,125.0,132.0,117.71428571428571,121.42857142857143
2024-07-15,130,25,155,15.6,23.5,91.2,8.1,0,0,1,0,0,0,7,29,25,37,103,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,124.0,139.0,119.71428571428571,121.92857142857143
2024-07-16,142,27,169,15.7,23.2,91.5,6.7,0,0,0,1,0,1,7,29,25,34,131,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,126.0,138.0,120.57142857142857,121.28571428571429
2024-07-17,102,16,118,17.1,23.3,91.8,5.6,0,0,0,0,0,2,7,29,23,32,58,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,124.0,111.0,122.85714285714286,121.57142857142857
2024-07-18,100,17,117,16.7,23.0,93.0,9.1,0,0,0,0,0,3,7,29,24,36,60,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,104.0,104.0,119.71428571428571,120.92857142857143
2024-07-19,121,19,140,18.4,23.3,89.2,1.0,0,0,0,0,0,4,7,29,23,31,90,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,99.0,116.0,119.14285714285714,120.64285714285714
2024-07-20,121,19,140,19.6,24.3,85.6,0.3,0,1,0,0,0,5,7,29,25,34,88,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,122.0,136.0,122.28571428571429,121.0
2024-07-21,124,22,146,23.0,24.6,84.0,0.6,0,1,0,0,0,6,7,29,25,37,89,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,139.0,125.0,122.14285714285714,119.92857142857143
2024-07-22,130,24,154,27.8,23.8,90.1,0.0,0,0,1,0,0,0,7,30,24,31,87,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,130.0,124.0,120.0,119.85714285714286
2024-07-23,136,26,162,23.3,24.9,85.1,0.2,0,0,0,1,0,1,7,30,25,33,96,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,142.0,126.0,120.0,120.28571428571429
2024-07-24,114,19,133,20.4,24.9,84.3,0.1,0,0,0,0,0,2,7,30,25,37,94,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,102.0,124.0,119.14285714285714,121.0
2024-07-25,104,17,121,17.2,23.9,89.3,2.2,0,0,0,0,0,3,7,30,25,36,78,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,100.0,104.0,120.85714285714286,120.28571428571429
2024-07-26,103,20,123,16.7,24.6,85.4,1.2,0,0,0,0,0,4,7,30,23,36,71,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,121.0,99.0,121.42857142857143,120.28571428571429
2024-07-27,113,20,133,17.8,25.4,80.5,0.3,0,1,0,0,0,5,7,30,23,32,93,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,121.0,122.0,118.85714285714286,120.57142857142857
2024-07-28,122,21,143,28.2,25.0,83.0,0.0,0,1,0,0,0,6,7,30,24,32,90,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,124.0,139.0,117.71428571428571,119.92857142857143
2024-07-29,142,26,168,21.0,24.0,87.9,6.6,0,0,1,0,0,0,7,31,24,30,99,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,130.0,130.0,117.42857142857143,118.71428571428571
2024-07-30,122,24,146,17.4,22.7,95.4,43.3,0,0,0,1,0,1,7,31,23,34,101,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,136.0,142.0,119.14285714285714,119.57142857142857
2024-07-31,113,20,133,16.8,23.9,90.1,11.9,0,0,0,0,0,2,7,31,23,31,76,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,114.0,102.0,117.14285714285714,118.14285714285714
2024-08-01,93,16,109,17.9,24.4,87.4,2.2,0,0,0,0,0,3,8,31,25,31,59,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,104.0,100.0,117.0,118.92857142857143
2024-08-02,109,18,127,19.2,24.9,84.2,0.1,0,0,0,0,0,4,8,31,24,29,70,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,103.0,121.0,115.42857142857143,118.42857142857143
2024-08-03,123,24,147,23.0,25.0,83.3,4.8,0,1,0,0,0,5,8,31,24,37,88,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,113.0,121.0,116.28571428571429,117.57142857142857
